Time,Voltage
2.627,8.94
2.627,8.97
2.627,8.999
2.627,9.023
2.627,9.048
2.627,9.072
2.627,9.102
2.627,9.121
2.627,9.146
2.627,9.17
2.627,9.189
2.627,9.204
2.627,9.229
2.628,9.248
2.628,9.268
2.628,9.287
2.628,9.302
2.628,9.316
2.628,9.336
2.628,9.351
2.628,9.36
2.628,9.375
2.628,9.39
2.628,9.399
2.628,9.414
2.628,9.424
2.628,9.434
2.628,9.443
2.628,9.453
2.628,9.458
2.628,9.463
2.628,9.473
2.628,9.478
2.628,9.482
2.628,9.492
2.628,9.492
2.628,9.497
2.628,9.502
2.629,9.497
2.629,9.497
2.629,9.492
2.629,9.487
2.629,9.482
2.629,9.478
2.629,9.468
2.629,9.463
2.629,9.453
2.629,9.448
2.629,9.438
2.629,9.429
2.629,9.419
2.629,9.409
2.629,9.395
2.629,9.385
2.629,9.375
2.629,9.355
2.629,9.341
2.629,9.326
2.629,9.312
2.629,9.297
2.629,9.282
2.629,9.263
2.629,9.243
2.63,9.224
2.63,9.204
2.63,9.18
2.63,9.16
2.63,9.141
2.63,9.116
2.63,9.092
2.63,9.067
2.63,9.043
2.63,9.019
2.63,8.989
2.63,8.965
2.63,8.936
2.63,8.906
2.63,8.877
2.63,8.848
2.63,8.818
2.63,8.789
2.63,8.755
2.63,8.721
2.63,8.691
2.63,8.657
2.63,8.623
2.63,8.584
2.63,8.55
2.631,8.516
2.631,8.477
2.631,8.438
2.631,8.398
2.631,8.359
2.631,8.32
2.631,8.281
2.631,8.237
2.631,8.198
2.631,8.154
2.631,8.11
2.631,8.071
2.631,8.027
2.631,7.979
2.631,7.935
2.631,7.891
2.631,7.842
2.631,7.798
2.631,7.754
2.631,7.7
2.631,7.656
2.631,7.607
2.631,7.559
2.631,7.505
2.631,7.456
2.632,7.407
2.632,7.354
2.632,7.305
2.632,7.251
2.632,7.197
2.632,7.144
2.632,7.095
2.632,7.036
2.632,6.982
2.632,6.929
2.632,6.875
2.632,6.816
2.632,6.763
2.632,6.704
2.632,6.646
2.632,6.592
2.632,6.533
2.632,6.47
2.632,6.416
2.632,6.357
2.632,6.294
2.632,6.235
2.632,6.177
2.632,6.113
2.632,6.05
2.633,5.991
2.633,5.928
2.633,5.864
2.633,5.801
2.633,5.737
2.633,5.669
2.633,5.605
2.633,5.542
2.633,5.474
2.633,5.41
2.633,5.342
2.633,5.273
2.633,5.205
2.633,5.137
2.633,5.068
2.633,5.0
2.633,4.932
2.633,4.863
2.633,4.795
2.633,4.722
2.633,4.653
2.633,4.58
2.633,4.512
2.633,4.438
2.633,4.365
2.634,4.297
2.634,4.224
2.634,4.15
2.634,4.077
2.634,4.004
2.634,3.931
2.634,3.857
2.634,3.779
2.634,3.706
2.634,3.633
2.634,3.56
2.634,3.481
2.634,3.408
2.634,3.33
2.634,3.257
2.634,3.179
2.634,3.101
2.634,3.027
2.634,2.949
2.634,2.876
2.634,2.793
2.634,2.72
2.634,2.642
2.634,2.563
2.634,2.485
2.635,2.407
2.635,2.329
2.635,2.251
2.635,2.173
2.635,2.095
2.635,2.017
2.635,1.938
2.635,1.855
2.635,1.777
2.635,1.699
2.635,1.621
2.635,1.543
2.635,1.465
2.635,1.382
2.635,1.304
2.635,1.221
2.635,1.143
2.635,1.064
2.635,0.986
2.635,0.903
2.635,0.825
2.635,0.742
2.635,0.664
2.635,0.586
2.635,0.503
2.636,0.425
2.636,0.347
2.636,0.264
2.636,0.186
2.636,0.103
2.636,0.024
2.636,-0.059
2.636,-0.132
2.636,-0.215
2.636,-0.293
2.636,-0.376
2.636,-0.459
2.636,-0.537
2.636,-0.615
2.636,-0.693
2.636,-0.776
2.636,-0.854
2.636,-0.937
2.636,-1.016
2.636,-1.094
2.636,-1.172
2.636,-1.255
2.636,-1.333
2.636,-1.411
2.636,-1.494
2.637,-1.572
2.637,-1.65
2.637,-1.729
2.637,-1.812
2.637,-1.89
2.637,-1.968
2.637,-2.046
2.637,-2.124
2.637,-2.202
2.637,-2.28
2.637,-2.358
2.637,-2.437
2.637,-2.515
2.637,-2.593
2.637,-2.671
2.637,-2.744
2.637,-2.822
2.637,-2.9
2.637,-2.974
2.637,-3.052
2.637,-3.125
2.637,-3.203
2.637,-3.281
2.637,-3.354
2.637,-3.428
2.638,-3.506
2.638,-3.579
2.638,-3.657
2.638,-3.73
2.638,-3.804
2.638,-3.877
2.638,-3.95
2.638,-4.023
2.638,-4.097
2.638,-4.17
2.638,-4.238
2.638,-4.316
2.638,-4.385
2.638,-4.453
2.638,-4.531
2.638,-4.6
2.638,-4.668
2.638,-4.736
2.638,-4.81
2.638,-4.878
2.638,-4.946
2.638,-5.015
2.638,-5.078
2.638,-5.146
2.638,-5.215
2.639,-5.283
2.639,-5.347
2.639,-5.415
2.639,-5.483
2.639,-5.547
2.639,-5.605
2.639,-5.674
2.639,-5.737
2.639,-5.801
2.639,-5.864
2.639,-5.923
2.639,-5.986
2.639,-6.045
2.639,-6.108
2.639,-6.167
2.639,-6.23
2.639,-6.289
2.639,-6.348
2.639,-6.401
2.639,-6.46
2.639,-6.523
2.639,-6.577
2.639,-6.631
2.639,-6.689
2.639,-6.743
2.64,-6.797
2.64,-6.855
2.64,-6.909
2.64,-6.963
2.64,-7.017
2.64,-7.07
2.64,-7.119
2.64,-7.173
2.64,-7.222
2.64,-7.271
2.64,-7.324
2.64,-7.373
2.64,-7.422
2.64,-7.471
2.64,-7.52
2.64,-7.568
2.64,-7.612
2.64,-7.656
2.64,-7.71
2.64,-7.749
2.64,-7.798
2.64,-7.842
2.64,-7.886
2.64,-7.925
2.64,-7.969
2.641,-8.013
2.641,-8.057
2.641,-8.096
2.641,-8.135
2.641,-8.174
2.641,-8.213
2.641,-8.257
2.641,-8.291
2.641,-8.325
2.641,-8.359
2.641,-8.398
2.641,-8.433
2.641,-8.467
2.641,-8.501
2.641,-8.535
2.641,-8.564
2.641,-8.599
2.641,-8.628
2.641,-8.657
2.641,-8.691
2.641,-8.721
2.641,-8.745
2.641,-8.77
2.641,-8.799
2.641,-8.823
2.642,-8.848
2.642,-8.877
2.642,-8.896
2.642,-8.921
2.642,-8.94
2.642,-8.965
2.642,-8.984
2.642,-9.009
2.642,-9.028
2.642,-9.043
2.642,-9.063
2.642,-9.082
2.642,-9.097
2.642,-9.111
2.642,-9.131
2.642,-9.146
2.642,-9.155
2.642,-9.17
2.642,-9.185
2.642,-9.194
2.642,-9.204
2.642,-9.219
2.642,-9.224
2.642,-9.233
2.642,-9.243
2.643,-9.253
2.643,-9.258
2.643,-9.263
2.643,-9.272
2.643,-9.272
2.643,-9.277
2.643,-9.287
2.643,-9.287
2.643,-9.292
2.643,-9.297
2.643,-9.297
2.643,-9.302
2.643,-9.297
2.643,-9.292
2.643,-9.287
2.643,-9.287
2.643,-9.282
2.643,-9.272
2.643,-9.268
2.643,-9.268
2.643,-9.253
2.643,-9.248
2.643,-9.243
2.643,-9.233
2.643,-9.224
2.644,-9.214
2.644,-9.204
2.644,-9.194
2.644,-9.185
2.644,-9.17
2.644,-9.16
2.644,-9.141
2.644,-9.131
2.644,-9.111
2.644,-9.097
2.644,-9.082
2.644,-9.063
2.644,-9.043
2.644,-9.028
2.644,-9.009
2.644,-8.984
2.644,-8.97
2.644,-8.945
2.644,-8.926
2.644,-8.901
2.644,-8.877
2.644,-8.853
2.644,-8.823
2.644,-8.804
2.644,-8.774
2.645,-8.75
2.645,-8.721
2.645,-8.696
2.645,-8.662
2.645,-8.633
2.645,-8.604
2.645,-8.574
2.645,-8.54
2.645,-8.506
2.645,-8.472
2.645,-8.438
2.645,-8.408
2.645,-8.374
2.645,-8.335
2.645,-8.296
2.645,-8.262
2.645,-8.223
2.645,-8.184
2.645,-8.145
2.645,-8.105
2.645,-8.066
2.645,-8.022
2.645,-7.979
2.645,-7.939
2.645,-7.896
2.646,-7.852
2.646,-7.808
2.646,-7.764
2.646,-7.72
2.646,-7.671
2.646,-7.627
2.646,-7.578
2.646,-7.534
2.646,-7.485
2.646,-7.437
2.646,-7.388
2.646,-7.339
2.646,-7.29
2.646,-7.236
2.646,-7.187
2.646,-7.139
2.646,-7.085
2.646,-7.031
2.646,-6.978
2.646,-6.924
2.646,-6.87
2.646,-6.816
2.646,-6.763
2.646,-6.709
2.646,-6.65
2.647,-6.597
2.647,-6.538
2.647,-6.479
2.647,-6.426
2.647,-6.367
2.647,-6.309
2.647,-6.245
2.647,-6.187
2.647,-6.128
2.647,-6.069
2.647,-6.006
2.647,-5.947
2.647,-5.884
2.647,-5.82
2.647,-5.757
2.647,-5.693
2.647,-5.63
2.647,-5.566
2.647,-5.503
2.647,-5.435
2.647,-5.371
2.647,-5.303
2.647,-5.239
2.647,-5.171
2.647,-5.107
2.648,-5.034
2.648,-4.966
2.648,-4.902
2.648,-4.834
2.648,-4.761
2.648,-4.692
2.648,-4.624
2.648,-4.551
2.648,-4.482
2.648,-4.409
2.648,-4.341
2.648,-4.268
2.648,-4.194
2.648,-4.121
2.648,-4.048
2.648,-3.975
2.648,-3.901
2.648,-3.828
2.648,-3.755
2.648,-3.682
2.648,-3.608
2.648,-3.535
2.648,-3.457
2.648,-3.384
2.648,-3.306
2.649,-3.232
2.649,-3.159
2.649,-3.076
2.649,-3.003
2.649,-2.925
2.649,-2.847
2.649,-2.773
2.649,-2.695
2.649,-2.617
2.649,-2.539
2.649,-2.461
2.649,-2.388
2.649,-2.31
2.649,-2.231
2.649,-2.153
2.649,-2.07
2.649,-1.992
2.649,-1.914
2.649,-1.836
2.649,-1.758
2.649,-1.68
2.649,-1.602
2.649,-1.519
2.649,-1.44
2.649,-1.362
2.65,-1.284
2.65,-1.201
2.65,-1.123
2.65,-1.045
2.65,-0.967
2.65,-0.884
2.65,-0.806
2.65,-0.723
2.65,-0.645
2.65,-0.566
2.65,-0.483
2.65,-0.405
2.65,-0.322
2.65,-0.244
2.65,-0.161
2.65,-0.083
2.65,0.0
2.65,0.078
2.65,0.156
2.65,0.239
2.65,0.322
2.65,0.4
2.65,0.479
2.65,0.562
2.65,0.64
2.651,0.723
2.651,0.801
2.651,0.879
2.651,0.962
2.651,1.04
2.651,1.118
2.651,1.201
2.651,1.279
2.651,1.357
2.651,1.44
2.651,1.519
2.651,1.597
2.651,1.68
2.651,1.758
2.651,1.836
2.651,1.914
2.651,1.992
2.651,2.07
2.651,2.153
2.651,2.231
2.651,2.31
2.651,2.388
2.651,2.466
2.651,2.544
2.651,2.622
2.652,2.7
2.652,2.778
2.652,2.852
2.652,2.93
2.652,3.008
2.652,3.086
2.652,3.159
2.652,3.237
2.652,3.315
2.652,3.389
2.652,3.467
2.652,3.54
2.652,3.613
2.652,3.691
2.652,3.765
2.652,3.843
2.652,3.916
2.652,3.989
2.652,4.062
2.652,4.136
2.652,4.209
2.652,4.282
2.652,4.355
2.652,4.429
2.652,4.502
2.653,4.57
2.653,4.644
2.653,4.717
2.653,4.785
2.653,4.854
2.653,4.927
2.653,4.995
2.653,5.063
2.653,5.132
2.653,5.2
2.653,5.269
2.653,5.337
2.653,5.405
2.653,5.469
2.653,5.532
2.653,5.601
2.653,5.664
2.653,5.732
2.653,5.796
2.653,5.859
2.653,5.923
2.653,5.986
2.653,6.05
2.653,6.113
2.653,6.172
2.654,6.235
2.654,6.294
2.654,6.353
2.654,6.416
2.654,6.475
2.654,6.533
2.654,6.592
2.654,6.65
2.654,6.704
2.654,6.763
2.654,6.821
2.654,6.875
2.654,6.934
2.654,6.987
2.654,7.041
2.654,7.095
2.654,7.148
2.654,7.202
2.654,7.256
2.654,7.31
2.654,7.358
2.654,7.412
2.654,7.461
2.654,7.515
2.654,7.563
2.655,7.612
2.655,7.661
2.655,7.71
2.655,7.759
2.655,7.803
2.655,7.852
2.655,7.9
2.655,7.944
2.655,7.988
2.655,8.032
2.655,8.076
2.655,8.125
2.655,8.164
2.655,8.208
2.655,8.252
2.655,8.291
2.655,8.33
2.655,8.369
2.655,8.408
2.655,8.452
2.655,8.486
2.655,8.525
2.655,8.56
2.655,8.599
2.655,8.633
2.656,8.667
2.656,8.701
2.656,8.735
2.656,8.765
2.656,8.799
2.656,8.828
2.656,8.857
2.656,8.892
2.656,8.921
2.656,8.945
2.656,8.975
2.656,9.004
2.656,9.028
2.656,9.053
2.656,9.082
2.656,9.102
2.656,9.126
2.656,9.15
2.656,9.17
2.656,9.189
2.656,9.214
2.656,9.233
2.656,9.253
2.656,9.272
2.656,9.287
2.657,9.302
2.657,9.321
2.657,9.336
2.657,9.351
2.657,9.365
2.657,9.38
2.657,9.39
2.657,9.404
2.657,9.414
2.657,9.424
2.657,9.434
2.657,9.443
2.657,9.453
2.657,9.458
2.657,9.468
2.657,9.473
2.657,9.478
2.657,9.482
2.657,9.492
2.657,9.497
2.657,9.497
2.657,9.502
2.657,9.502
2.657,9.497
2.657,9.492
2.658,9.487
2.658,9.482
2.658,9.473
2.658,9.468
2.658,9.463
2.658,9.453
2.658,9.448
2.658,9.438
2.658,9.424
2.658,9.414
2.658,9.404
2.658,9.395
2.658,9.385
2.658,9.37
2.658,9.355
2.658,9.341
2.658,9.326
2.658,9.312
2.658,9.297
2.658,9.277
2.658,9.258
2.658,9.238
2.658,9.219
2.658,9.199
2.658,9.18
2.659,9.16
2.659,9.136
2.659,9.111
2.659,9.087
2.659,9.067
2.659,9.038
2.659,9.014
2.659,8.989
2.659,8.96
2.659,8.931
2.659,8.901
2.659,8.872
2.659,8.843
2.659,8.813
2.659,8.784
2.659,8.75
2.659,8.716
2.659,8.682
2.659,8.647
2.659,8.613
2.659,8.579
2.659,8.545
2.659,8.506
2.659,8.472
2.659,8.428
2.66,8.394
2.66,8.354
2.66,8.315
2.66,8.271
2.66,8.232
2.66,8.188
2.66,8.145
2.66,8.105
2.66,8.062
2.66,8.018
2.66,7.974
2.66,7.93
2.66,7.881
2.66,7.837
2.66,7.793
2.66,7.744
2.66,7.695
2.66,7.646
2.66,7.598
2.66,7.549
2.66,7.5
2.66,7.451
2.66,7.397
2.66,7.349
2.66,7.295
2.661,7.246
2.661,7.192
2.661,7.139
2.661,7.085
2.661,7.031
2.661,6.978
2.661,6.919
2.661,6.865
2.661,6.812
2.661,6.753
2.661,6.699
2.661,6.641
2.661,6.582
2.661,6.523
2.661,6.465
2.661,6.406
2.661,6.348
2.661,6.289
2.661,6.226
2.661,6.162
2.661,6.104
2.661,6.045
2.661,5.981
2.661,5.918
2.661,5.854
2.662,5.791
2.662,5.728
2.662,5.664
2.662,5.596
2.662,5.532
2.662,5.464
2.662,5.4
2.662,5.332
2.662,5.264
2.662,5.195
2.662,5.127
2.662,5.059
2.662,4.99
2.662,4.922
2.662,4.854
2.662,4.785
2.662,4.712
2.662,4.639
2.662,4.57
2.662,4.502
2.662,4.429
2.662,4.355
2.662,4.282
2.662,4.209
2.662,4.141
2.663,4.067
2.663,3.989
2.663,3.916
2.663,3.843
2.663,3.77
2.663,3.696
2.663,3.618
2.663,3.545
2.663,3.472
2.663,3.394
2.663,3.32
2.663,3.242
2.663,3.164
2.663,3.091
2.663,3.013
2.663,2.939
2.663,2.861
2.663,2.783
2.663,2.705
2.663,2.627
2.663,2.549
2.663,2.471
2.663,2.393
2.663,2.314
2.663,2.236
2.664,2.158
2.664,2.08
2.664,2.007
2.664,1.924
2.664,1.846
2.664,1.768
2.664,1.689
2.664,1.606
2.664,1.533
2.664,1.45
2.664,1.372
2.664,1.289
2.664,1.211
2.664,1.133
2.664,1.055
2.664,0.972
2.664,0.894
2.664,0.815
2.664,0.732
2.664,0.654
2.664,0.571
2.664,0.493
2.664,0.415
2.664,0.332
2.664,0.254
2.665,0.176
2.665,0.093
2.665,0.015
2.665,-0.063
2.665,-0.146
2.665,-0.225
2.665,-0.308
2.665,-0.386
2.665,-0.464
2.665,-0.547
2.665,-0.625
2.665,-0.703
2.665,-0.786
2.665,-0.869
2.665,-0.947
2.665,-1.025
2.665,-1.104
2.665,-1.182
2.665,-1.265
2.665,-1.343
2.665,-1.426
2.665,-1.504
2.665,-1.582
2.665,-1.66
2.665,-1.738
2.666,-1.816
2.666,-1.895
2.666,-1.973
2.666,-2.051
2.666,-2.134
2.666,-2.207
2.666,-2.285
2.666,-2.363
2.666,-2.446
2.666,-2.52
2.666,-2.598
2.666,-2.676
2.666,-2.754
2.666,-2.832
2.666,-2.905
2.666,-2.983
2.666,-3.057
2.666,-3.135
2.666,-3.213
2.666,-3.281
2.666,-3.359
2.666,-3.438
2.666,-3.511
2.666,-3.584
2.666,-3.662
2.667,-3.735
2.667,-3.809
2.667,-3.882
2.667,-3.955
2.667,-4.028
2.667,-4.102
2.667,-4.175
2.667,-4.243
2.667,-4.316
2.667,-4.39
2.667,-4.463
2.667,-4.531
2.667,-4.6
2.667,-4.673
2.667,-4.741
2.667,-4.81
2.667,-4.878
2.667,-4.951
2.667,-5.015
2.667,-5.088
2.667,-5.151
2.667,-5.22
2.667,-5.288
2.667,-5.352
2.667,-5.42
2.668,-5.483
2.668,-5.547
2.668,-5.61
2.668,-5.674
2.668,-5.742
2.668,-5.806
2.668,-5.864
2.668,-5.928
2.668,-5.991
2.668,-6.05
2.668,-6.113
2.668,-6.172
2.668,-6.235
2.668,-6.289
2.668,-6.348
2.668,-6.406
2.668,-6.465
2.668,-6.523
2.668,-6.582
2.668,-6.636
2.668,-6.694
2.668,-6.748
2.668,-6.802
2.668,-6.855
2.668,-6.914
2.669,-6.963
2.669,-7.017
2.669,-7.07
2.669,-7.124
2.669,-7.173
2.669,-7.227
2.669,-7.275
2.669,-7.324
2.669,-7.378
2.669,-7.427
2.669,-7.476
2.669,-7.524
2.669,-7.568
2.669,-7.617
2.669,-7.666
2.669,-7.71
2.669,-7.754
2.669,-7.798
2.669,-7.842
2.669,-7.891
2.669,-7.93
2.669,-7.974
2.669,-8.018
2.669,-8.057
2.669,-8.101
2.67,-8.14
2.67,-8.179
2.67,-8.218
2.67,-8.257
2.67,-8.291
2.67,-8.33
2.67,-8.369
2.67,-8.398
2.67,-8.438
2.67,-8.472
2.67,-8.506
2.67,-8.535
2.67,-8.569
2.67,-8.604
2.67,-8.628
2.67,-8.662
2.67,-8.691
2.67,-8.721
2.67,-8.745
2.67,-8.774
2.67,-8.799
2.67,-8.828
2.67,-8.853
2.67,-8.877
2.67,-8.896
2.671,-8.921
2.671,-8.945
2.671,-8.965
2.671,-8.984
2.671,-9.009
2.671,-9.028
2.671,-9.043
2.671,-9.063
2.671,-9.082
2.671,-9.097
2.671,-9.116
2.671,-9.131
2.671,-9.141
2.671,-9.16
2.671,-9.17
2.671,-9.18
2.671,-9.194
2.671,-9.209
2.671,-9.214
2.671,-9.224
2.671,-9.233
2.671,-9.243
2.671,-9.248
2.671,-9.258
2.671,-9.263
2.672,-9.268
2.672,-9.277
2.672,-9.282
2.672,-9.282
2.672,-9.287
2.672,-9.292
2.672,-9.297
2.672,-9.297
2.672,-9.297
2.672,-9.297
2.672,-9.292
2.672,-9.287
2.672,-9.287
2.672,-9.277
2.672,-9.272
2.672,-9.272
2.672,-9.263
2.672,-9.258
2.672,-9.248
2.672,-9.243
2.672,-9.233
2.672,-9.224
2.672,-9.214
2.672,-9.204
2.672,-9.194
2.673,-9.185
2.673,-9.17
2.673,-9.155
2.673,-9.146
2.673,-9.131
2.673,-9.111
2.673,-9.097
2.673,-9.082
2.673,-9.063
2.673,-9.043
2.673,-9.028
2.673,-9.009
2.673,-8.984
2.673,-8.965
2.673,-8.945
2.673,-8.921
2.673,-8.901
2.673,-8.877
2.673,-8.853
2.673,-8.828
2.673,-8.804
2.673,-8.774
2.673,-8.75
2.673,-8.721
2.673,-8.691
2.674,-8.662
2.674,-8.633
2.674,-8.604
2.674,-8.574
2.674,-8.54
2.674,-8.506
2.674,-8.477
2.674,-8.438
2.674,-8.408
2.674,-8.369
2.674,-8.335
2.674,-8.296
2.674,-8.262
2.674,-8.223
2.674,-8.184
2.674,-8.145
2.674,-8.105
2.674,-8.062
2.674,-8.022
2.674,-7.983
2.674,-7.939
2.674,-7.896
2.674,-7.852
2.674,-7.808
2.674,-7.764
2.675,-7.72
2.675,-7.671
2.675,-7.627
2.675,-7.578
2.675,-7.534
2.675,-7.485
2.675,-7.437
2.675,-7.388
2.675,-7.339
2.675,-7.29
2.675,-7.241
2.675,-7.187
2.675,-7.139
2.675,-7.085
2.675,-7.031
2.675,-6.978
2.675,-6.929
2.675,-6.875
2.675,-6.816
2.675,-6.763
2.675,-6.709
2.675,-6.655
2.675,-6.597
2.675,-6.543
2.675,-6.484
2.676,-6.426
2.676,-6.367
2.676,-6.309
2.676,-6.25
2.676,-6.191
2.676,-6.133
2.676,-6.069
2.676,-6.011
2.676,-5.952
2.676,-5.889
2.676,-5.825
2.676,-5.762
2.676,-5.698
2.676,-5.635
2.676,-5.571
2.676,-5.508
2.676,-5.439
2.676,-5.376
2.676,-5.312
2.676,-5.244
2.676,-5.176
2.676,-5.112
2.676,-5.039
2.676,-4.971
2.676,-4.902
2.677,-4.834
2.677,-4.766
2.677,-4.697
2.677,-4.629
2.677,-4.556
2.677,-4.482
2.677,-4.414
2.677,-4.346
2.677,-4.272
2.677,-4.199
2.677,-4.126
2.677,-4.053
2.677,-3.979
2.677,-3.906
2.677,-3.833
2.677,-3.76
2.677,-3.687
2.677,-3.613
2.677,-3.535
2.677,-3.462
2.677,-3.389
2.677,-3.311
2.677,-3.237
2.677,-3.159
2.677,-3.086
2.678,-3.008
2.678,-2.93
2.678,-2.856
2.678,-2.778
2.678,-2.7
2.678,-2.622
2.678,-2.544
2.678,-2.466
2.678,-2.393
2.678,-2.31
2.678,-2.236
2.678,-2.158
2.678,-2.08
2.678,-1.997
2.678,-1.924
2.678,-1.841
2.678,-1.763
2.678,-1.685
2.678,-1.606
2.678,-1.523
2.678,-1.445
2.678,-1.367
2.678,-1.289
2.678,-1.211
2.678,-1.133
2.679,-1.05
2.679,-0.972
2.679,-0.894
2.679,-0.811
2.679,-0.732
2.679,-0.654
2.679,-0.571
2.679,-0.488
2.679,-0.41
2.679,-0.332
2.679,-0.254
2.679,-0.171
2.679,-0.093
2.679,-0.01
2.679,0.068
2.679,0.146
2.679,0.225
2.679,0.312
2.679,0.391
2.679,0.469
2.679,0.547
2.679,0.63
2.679,0.713
2.679,0.791
2.679,0.869
2.68,0.947
2.68,1.03
2.68,1.108
2.68,1.191
2.68,1.27
2.68,1.348
2.68,1.426
2.68,1.504
2.68,1.587
2.68,1.67
2.68,1.748
2.68,1.826
2.68,1.904
2.68,1.982
2.68,2.061
2.68,2.144
2.68,2.222
2.68,2.3
2.68,2.373
2.68,2.456
2.68,2.534
2.68,2.607
2.68,2.69
2.68,2.764
2.68,2.842
2.681,2.92
2.681,2.998
2.681,3.076
2.681,3.149
2.681,3.228
2.681,3.301
2.681,3.379
2.681,3.457
2.681,3.53
2.681,3.604
2.681,3.682
2.681,3.755
2.681,3.828
2.681,3.906
2.681,3.979
2.681,4.053
2.681,4.126
2.681,4.199
2.681,4.272
2.681,4.346
2.681,4.419
2.681,4.487
2.681,4.561
2.681,4.634
2.681,4.707
2.682,4.775
2.682,4.844
2.682,4.912
2.682,4.98
2.682,5.054
2.682,5.122
2.682,5.19
2.682,5.259
2.682,5.327
2.682,5.391
2.682,5.459
2.682,5.527
2.682,5.591
2.682,5.654
2.682,5.723
2.682,5.786
2.682,5.85
2.682,5.913
2.682,5.977
2.682,6.04
2.682,6.104
2.682,6.162
2.682,6.226
2.682,6.284
2.682,6.348
2.683,6.406
2.683,6.465
2.683,6.523
2.683,6.582
2.683,6.641
2.683,6.699
2.683,6.758
2.683,6.812
2.683,6.865
2.683,6.924
2.683,6.978
2.683,7.031
2.683,7.09
2.683,7.144
2.683,7.197
2.683,7.246
2.683,7.3
2.683,7.354
2.683,7.402
2.683,7.456
2.683,7.505
2.683,7.554
2.683,7.607
2.683,7.651
2.683,7.7
2.684,7.754
2.684,7.798
2.684,7.842
2.684,7.891
2.684,7.935
2.684,7.983
2.684,8.027
2.684,8.071
2.684,8.115
2.684,8.159
2.684,8.203
2.684,8.242
2.684,8.281
2.684,8.325
2.684,8.364
2.684,8.403
2.684,8.442
2.684,8.481
2.684,8.516
2.684,8.555
2.684,8.594
2.684,8.623
2.684,8.662
2.684,8.696
2.684,8.73
2.685,8.76
2.685,8.794
2.685,8.823
2.685,8.853
2.685,8.887
2.685,8.916
2.685,8.94
2.685,8.97
2.685,8.999
2.685,9.023
2.685,9.048
2.685,9.077
2.685,9.097
2.685,9.121
2.685,9.146
2.685,9.165
2.685,9.189
2.685,9.209
2.685,9.229
2.685,9.248
2.685,9.268
2.685,9.282
2.685,9.302
2.685,9.316
2.685,9.336
2.686,9.346
2.686,9.36
2.686,9.375
2.686,9.39
2.686,9.399
2.686,9.414
2.686,9.424
2.686,9.434
2.686,9.438
2.686,9.448
2.686,9.458
2.686,9.463
2.686,9.473
2.686,9.478
2.686,9.482
2.686,9.487
2.686,9.492
2.686,9.497
2.686,9.502
2.686,9.497
2.686,9.497
2.686,9.492
2.686,9.487
2.686,9.482
2.686,9.478
2.687,9.473
2.687,9.463
2.687,9.453
2.687,9.448
2.687,9.438
2.687,9.429
2.687,9.419
2.687,9.409
2.687,9.395
2.687,9.385
2.687,9.375
2.687,9.355
2.687,9.346
2.687,9.331
2.687,9.316
2.687,9.297
2.687,9.282
2.687,9.263
2.687,9.243
2.687,9.224
2.687,9.204
2.687,9.185
2.687,9.165
2.687,9.141
2.687,9.121
2.688,9.097
2.688,9.072
2.688,9.048
2.688,9.023
2.688,8.994
2.688,8.965
2.688,8.94
2.688,8.911
2.688,8.882
2.688,8.853
2.688,8.823
2.688,8.789
2.688,8.76
2.688,8.73
2.688,8.696
2.688,8.662
2.688,8.628
2.688,8.594
2.688,8.555
2.688,8.521
2.688,8.481
2.688,8.447
2.688,8.408
2.688,8.369
2.688,8.33
2.689,8.286
2.689,8.247
2.689,8.208
2.689,8.164
2.689,8.125
2.689,8.076
2.689,8.032
2.689,7.988
2.689,7.944
2.689,7.9
2.689,7.856
2.689,7.812
2.689,7.759
2.689,7.715
2.689,7.666
2.689,7.617
2.689,7.568
2.689,7.52
2.689,7.471
2.689,7.417
2.689,7.368
2.689,7.314
2.689,7.266
2.689,7.212
2.689,7.158
2.69,7.109
2.69,7.051
2.69,6.997
2.69,6.943
2.69,6.89
2.69,6.836
2.69,6.777
2.69,6.719
2.69,6.665
2.69,6.606
2.69,6.548
2.69,6.489
2.69,6.431
2.69,6.372
2.69,6.313
2.69,6.255
2.69,6.191
2.69,6.133
2.69,6.069
2.69,6.006
2.69,5.947
2.69,5.879
2.69,5.82
2.69,5.752
2.69,5.688
2.691,5.63
2.691,5.562
2.691,5.493
2.691,5.43
2.691,5.361
2.691,5.298
2.691,5.229
2.691,5.161
2.691,5.093
2.691,5.024
2.691,4.951
2.691,4.888
2.691,4.814
2.691,4.746
2.691,4.673
2.691,4.604
2.691,4.531
2.691,4.463
2.691,4.39
2.691,4.321
2.691,4.248
2.691,4.175
2.691,4.102
2.691,4.028
2.691,3.95
2.692,3.882
2.692,3.809
2.692,3.73
2.692,3.657
2.692,3.584
2.692,3.506
2.692,3.433
2.692,3.359
2.692,3.281
2.692,3.208
2.692,3.13
2.692,3.052
2.692,2.974
2.692,2.9
2.692,2.822
2.692,2.744
2.692,2.666
2.692,2.593
2.692,2.51
2.692,2.437
2.692,2.358
2.692,2.28
2.692,2.197
2.692,2.124
2.692,2.041
2.693,1.963
2.693,1.885
2.693,1.807
2.693,1.729
2.693,1.65
2.693,1.572
2.693,1.494
2.693,1.411
2.693,1.333
2.693,1.255
2.693,1.177
2.693,1.094
2.693,1.016
2.693,0.937
2.693,0.859
2.693,0.776
2.693,0.698
2.693,0.62
2.693,0.537
2.693,0.459
